영역,교재,페이지,등급,등급명,사고사례,등급사유
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,47,2,형식적 언급,아니오,"안전 10건 [안전(3), 주의(3), 보건(1), 위험(1), MSDS(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,55,2,형식적 언급,아니오,"안전 6건 [안전(3), 보호구(2), 보건(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,56,2,형식적 언급,아니오,"안전 11건 [안전(5), 주의(2), 보건(1), 위험(1), 유해(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,57,2,형식적 언급,아니오,"안전 6건 [안전(2), 사고(1), 질식(1), 화재(1), 누출(1)], 조치 1건 [대처(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,58,2,형식적 언급,아니오,"안전 7건 [누출(3), 질식(1), 유해(1), 화재(1)], 조치 1건 [환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,59,2,형식적 언급,아니오,"안전 16건 [누출(9), 안전(2), 위험(2), 사고(1), 보호구(1)], 조치 1건 [예방(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,60,2,형식적 언급,아니오,"안전 6건 [안전(1), 위험(1), 화재(1), 폭발(1), 누출(1)], 조치 1건 [환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,61,1,미흡·없음,아니오,키워드 2건 (5건 이하): 위험(2)
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,62,2,형식적 언급,아니오,"안전 19건 [보호구(12), 위험(4), 안전(3)], 조치 3건 [착용(1), 안전모(1), 보안경(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,63,2,형식적 언급,아니오,"안전 6건 [안전(3), 보호구(2), 추락(1)], 조치 2건 [방지(1), 안전화(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,64,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 보호구(2), 주의(2)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,65,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 보호구(2), 누출(1)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,67,1,미흡·없음,아니오,키워드 1건 (5건 이하): 보호구(1)
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,70,1,미흡·없음,아니오,키워드 2건 (5건 이하): 안전(2)
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,71,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 보건(1)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,72,2,형식적 언급,아니오,"안전 11건 [주의(4), 안전(3), 위험(2), 보건(1), 유의 사항(1)], 구체적 조치 언급 없음"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,73,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 유해(1)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,78,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 위험(1)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,79,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 폭발(2), 위험(1)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,81,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(2), 누출(1), 주의(1)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,82,2,형식적 언급,아니오,"안전 19건 [안전(5), 누출(5), 유해(4), 보건(2), 사고(1)], 조치 1건 [환기(1)] (구체적 대책 미흡)"
반도체재료,LM1903060416_23v3_반도체용_식각_공정_가스_제조,83,1,미흡·없음,아니오,"키워드 5건 (5건 이하): 안전(1), 보건(1), 화재(1), 폭발(1), 누출(1)"
