영역,교재,페이지,등급,등급명,사고사례,등급사유,상태,출처,md자수,pdf자수,구라벨
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,72,1,미흡·없음,아니오,"안전 2건 [안전(2)], 조치 1건 [격리(1)]",resolved,text,710,704,72;73
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,73,1,미흡·없음,아니오,"안전 5건 [안전(3), 위험(1), 유해(1)], 조치 1건 [예방(1)]",resolved,text,721,711,73
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,75,2,형식적 언급,아니오,"안전 6건 [안전(4), 위험(1), 유해(1)], 조치 2건 [방지(1), 예방(1)]",resolved,text,785,786,75;76
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,77,1,미흡·없음,아니오,"안전 4건 [안전(3), 위험(1)], 구체적 조치 언급 없음",resolved,text,848,848,78
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,78,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,795,787,78
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,84,1,미흡·없음,아니오,"안전 5건 [안전(4), 폭발(1)], 구체적 조치 언급 없음",resolved,text,767,769,85
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,85,1,미흡·없음,아니오,"안전 1건 [먼지(1)], 구체적 조치 언급 없음",resolved,text,722,724,86
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,86,2,형식적 언급,아니오,"안전 10건 [안전(8), 진동(1), 소음(1)], 조치 2건 [안전장치(2)]",resolved,text,759,761,86;87
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,87,1,미흡·없음,아니오,"안전 1건 [안전(1)], 조치 2건 [예방(2)]",resolved,text,860,862,87
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,88,1,미흡·없음,아니오,"안전 4건 [안전(4)], 구체적 조치 언급 없음",resolved,text,860,862,88
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,94,1,미흡·없음,아니오,"안전 2건 [안전(2)], 구체적 조치 언급 없음",resolved,text,678,678,95
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,95,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,585,574,96
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,96,1,미흡·없음,아니오,"안전 3건 [안전(3)], 조치 2건 [착용(1), 환기(1)]",resolved,text,650,662,96
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,99,3,구체적 대책,아니오,"안전 10건 [안전(4), 보호구(2), 위험(1), 사고(1), 유해(1)], 조치 9건 [착용(6), 방지(1), 예방(1), 환기(1)]",resolved,text,788,782,99;100
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,100,3,구체적 대책,아니오,"안전 15건 [안전(4), MSDS(4), 위험(2), 보건(2), 주의(1)], 조치 12건 [대피(5), 응급조치(3), 환기(2), 소화기(2)]",resolved,text,659,656,100
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,101,2,형식적 언급,아니오,"안전 8건 [안전(6), 사고(1), MSDS(1)], 조치 3건 [예방(1), 착용(1), 응급조치(1)]",resolved,text,445,487,101;102
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,102,2,형식적 언급,아니오,"안전 10건 [안전(4), 위험(1), 유의 사항(1), 유해(1), 누출(1)], 조치 2건 [방지(1), 소화기(1)]",resolved,text,660,682,102
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,103,1,미흡·없음,아니오,"안전 3건 [위험(3)], 구체적 조치 언급 없음",resolved,text,944,946,104
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,105,1,미흡·없음,아니오,"안전 5건 [위험(3), 안전(1), 유해(1)], 구체적 조치 언급 없음",resolved,text,886,888,105;106
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,106,2,형식적 언급,아니오,"안전 6건 [안전(3), 위험(2), 진동(1)], 조치 3건 [방지(1), 대처(1), 대피(1)]",resolved,text,807,809,107
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,107,1,미흡·없음,아니오,"안전 4건 [안전(4)], 조치 1건 [대처(1)]",resolved,text,625,611,107;108
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,108,1,미흡·없음,아니오,"안전 2건 [안전(2)], 구체적 조치 언급 없음",resolved,text,521,539,108
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,109,2,형식적 언급,아니오,"안전 6건 [안전(6)], 조치 3건 [착용(2), 환기(1)]",resolved,text,596,567,109;110
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,110,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,323,454,111
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,111,2,형식적 언급,아니오,"안전 6건 [안전(5), 유해(1)], 조치 4건 [착용(2), 마스크(1), 격리(1)]",resolved,text,509,554,112
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,112,1,미흡·없음,아니오,"안전 3건 [안전(3)], 조치 1건 [차단(1)]",resolved,text,578,597,112;113
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,113,3,구체적 대책,아니오,"안전 6건 [안전(4), 위험(1), 주의(1)], 조치 5건 [착용(3), 환기(1), 마스크(1)]",resolved,text,625,628,113;114;115
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,114,1,미흡·없음,아니오,"안전 5건 [안전(5)], 구체적 조치 언급 없음",resolved,text,631,634,114;115
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,115,1,미흡·없음,아니오,"안전 2건 [안전(2)], 조치 3건 [착용(2), 환기(1)]",resolved,text,607,610,116
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,117,1,미흡·없음,아니오,"안전 2건 [안전(2)], 조치 1건 [방지(1)]",resolved,text,1073,884,118
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,118,1,미흡·없음,아니오,"안전 5건 [안전(4), 위험(1)], 구체적 조치 언급 없음",resolved,text,679,697,118;119
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,119,1,미흡·없음,아니오,"안전 2건 [안전(2)], 조치 3건 [환기(2), 착용(1)]",resolved,text,597,585,119
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,120,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,630,648,121
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,122,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,570,560,122
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,126,1,미흡·없음,아니오,"안전 3건 [안전(1), MSDS(1), 보건(1)], 구체적 조치 언급 없음",resolved,text,371,363,126
반도체재료,LM1903060420_23v3_반도체용_박막_공정_전구체_제조,127,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,381,369,127
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,10,1,미흡·없음,아니오,"안전 4건 [안전(3), 유의 사항(1)], 조치 4건 [안전관리(2), 마스크(2)]",resolved,text,2143,363,60
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,23,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,284,341,60
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,24,2,형식적 언급,아니오,"안전 6건 [안전(4), 주의(1), 유의 사항(1)], 조치 2건 [안전화(1), 안전모(1)]",resolved,text,590,591,60
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,38,1,미흡·없음,아니오,"안전 2건 [인화(2)], 조치 1건 [마스크(1)]",resolved,text,660,644,60
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,47,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,369,374,60
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,48,1,미흡·없음,아니오,"안전 5건 [안전(4), 유의 사항(1)], 조치 1건 [안전화(1)]",resolved,text,479,504,60
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,67,2,형식적 언급,예,"안전 19건 [사고(6), 유해(3), 인화(3), 안전(1), 보건(1)], 조치 1건 [환기(1)]",resolved,text,911,1074,67;68
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,68,2,형식적 언급,아니오,"안전 7건 [인화(3), 폭발(2), 위험(1), 유해(1)], 구체적 조치 언급 없음",resolved,text,1272,1113,68;69
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,69,2,형식적 언급,아니오,"안전 10건 [인화(8), MSDS(1), 폭발(1)], 조치 1건 [예방(1)]",resolved,text,1066,1068,69;70
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,71,1,미흡·없음,아니오,"안전 3건 [폭발(3)], 구체적 조치 언급 없음",resolved,text,1026,1028,71
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,72,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,403,419,72
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,73,2,형식적 언급,아니오,"안전 6건 [안전(4), 주의(1), 유의 사항(1)], 조치 4건 [대처(1), 마스크(1), 안전화(1), 안전모(1)]",resolved,text,684,686,73
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,74,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,960,980,75
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,75,1,미흡·없음,아니오,"안전 3건 [진동(2), MSDS(1)], 구체적 조치 언급 없음",resolved,text,806,787,75;76
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,76,2,형식적 언급,아니오,"안전 13건 [인화(12), 폭발(1)], 구체적 조치 언급 없음",resolved,text,1004,1006,76
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,77,2,형식적 언급,아니오,"안전 8건 [인화(7), 폭발(1)], 구체적 조치 언급 없음",resolved,text,715,657,76;77
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,78,1,미흡·없음,아니오,"안전 4건 [폭발(4)], 구체적 조치 언급 없음",resolved,text,933,1057,78
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,82,1,미흡·없음,아니오,"안전 1건 [먼지(1)], 조치 3건 [방지(3)]",resolved,text,807,796,83
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,87,2,형식적 언급,아니오,"안전 7건 [안전(2), 유해(2), 주의(1), 사고(1), MSDS(1)], 구체적 조치 언급 없음",resolved,text,993,1006,87;88
반도체재료,LM1903060421_23v3_반도체용_포토_공정_재료_제조,88,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,379,368,88
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,18,1,미흡·없음,아니오,"안전 1건 [먼지(1)], 조치 9건 [마스크(9)]",resolved,text,644,611,18
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,21,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,400,485,21
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,22,2,형식적 언급,아니오,"안전 6건 [안전(4), 주의(1), 유의 사항(1)], 조치 2건 [마스크(1), 안전화(1)]",resolved,text,460,481,23
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,25,1,미흡·없음,아니오,"안전 1건 [PSM(1)], 조치 3건 [마스크(3)]",resolved,text,794,716,25
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,43,1,미흡·없음,아니오,"안전 1건 [인화(1)], 조치 4건 [마스크(4)]",resolved,text,324,308,44
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,44,1,미흡·없음,아니오,"안전 1건 [인화(1)], 조치 5건 [마스크(5)]",resolved,text,992,987,44
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,47,2,형식적 언급,아니오,"안전 10건 [안전(5), 유의 사항(4), 보호구(1)], 구체적 조치 언급 없음",resolved,text,644,664,47
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,52,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,567,569,52
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,54,1,미흡·없음,아니오,"안전 5건 [안전(1), 위험(1), 주의(1), MSDS(1), 화재(1)], 구체적 조치 언급 없음",resolved,text,534,536,54;55
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,64,1,미흡·없음,아니오,"안전 2건 [안전(2)], 구체적 조치 언급 없음",resolved,text,759,761,64;65
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,65,2,형식적 언급,아니오,"안전 9건 [인화(4), 주의(2), 유해(2), MSDS(1)], 구체적 조치 언급 없음",resolved,text,613,609,65;66
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,66,2,형식적 언급,아니오,"안전 9건 [주의(5), 안전(1), 유해(1), MSDS(1), 폭발(1)], 구체적 조치 언급 없음",resolved,text,836,821,66
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,69,1,미흡·없음,아니오,"안전 3건 [주의(1), 유해(1), 인화(1)], 구체적 조치 언급 없음",resolved,text,710,543,70
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,71,1,미흡·없음,아니오,"안전 1건 [MSDS(1)], 구체적 조치 언급 없음",resolved,text,275,297,71
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,72,2,형식적 언급,아니오,"안전 6건 [안전(4), 주의(1), 유의 사항(1)], 조치 3건 [대처(1), 안전화(1), 안전모(1)]",resolved,text,623,643,72;73
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,73,1,미흡·없음,아니오,"안전 3건 [주의(1), MSDS(1), 먼지(1)], 구체적 조치 언급 없음",resolved,text,708,712,73;74
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,77,2,형식적 언급,아니오,"안전 12건 [사고(7), 인화(3), 유해(1), 폭발(1)], 구체적 조치 언급 없음",resolved,text,1106,1037,78
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,78,2,형식적 언급,예,"안전 11건 [유해(2), 안전(1), 위험(1), 보건(1), 폭발(1)], 조치 1건 [환기(1)]",resolved,text,1030,1032,78
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,79,1,미흡·없음,아니오,"안전 2건 [유해(1), 폭발(1)], 구체적 조치 언급 없음",resolved,text,449,520,79
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,80,1,미흡·없음,아니오,"안전 3건 [인화(2), MSDS(1)], 조치 1건 [예방(1)]",resolved,text,1057,1076,80
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,81,2,형식적 언급,아니오,"안전 9건 [인화(7), 폭발(2)], 구체적 조치 언급 없음",resolved,text,1117,1015,81
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,82,1,미흡·없음,아니오,"안전 3건 [폭발(3)], 구체적 조치 언급 없음",resolved,text,1168,1170,82
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,89,2,형식적 언급,아니오,"안전 7건 [안전(2), 유해(2), 주의(1), 사고(1), MSDS(1)], 구체적 조치 언급 없음",resolved,text,992,1007,90
반도체재료,LM1903060422_23v3_반도체용_트랙_공정_재료_제조,90,1,미흡·없음,아니오,"안전 1건 [안전(1)], 구체적 조치 언급 없음",resolved,text,379,368,90
